Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","51.0888","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2009","2009","3050","FAO TIER 1","kg","14033852.8195","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","0.2702","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","0.2205","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","0.0496","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2009","2009","3050","FAO TIER 1","t","106590","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","0.0075","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","0.2878","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2009","2009","3050","FAO TIER 1","ha","193800","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2009","2009","3050","FAO TIER 1","kt","54.264","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2010","2010","3050","FAO TIER 1","kg","13747600.1712","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","0.2646","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","0.216","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","0.0486","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2010","2010","3050","FAO TIER 1","t","118618.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","0.0083","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","0.3203","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2010","2010","3050","FAO TIER 1","ha","215670","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2010","2010","3050","FAO TIER 1","kt","60.3876","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2011","2011","3050","FAO TIER 1","kg","18455040.3466","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","0.3553","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","0.29","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","0.0653","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2011","2011","3050","FAO TIER 1","t","141594.75","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","0.0099","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","0.3823","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2011","2011","3050","FAO TIER 1","ha","257445","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2011","2011","3050","FAO TIER 1","kt","72.0846","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2012","2012","3050","FAO TIER 1","kg","16638685.4465","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","0.3203","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","0.2615","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","0.0588","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2012","2012","3050","FAO TIER 1","t","129454.6","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","0.0091","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","0.3495","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2012","2012","3050","FAO TIER 1","ha","235372","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2012","2012","3050","FAO TIER 1","kt","65.9042","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2013","2013","3050","FAO TIER 1","kg","16552517.4882","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","0.3186","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","0.2601","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","0.0585","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2013","2013","3050","FAO TIER 1","t","127985","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","0.009","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","0.3456","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2013","2013","3050","FAO TIER 1","ha","232700","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2013","2013","3050","FAO TIER 1","kt","65.156","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2014","2014","3050","FAO TIER 1","kg","16895420.4722","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","0.3252","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","0.2655","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","0.0597","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2014","2014","3050","FAO TIER 1","t","133760","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","0.0094","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","0.3612","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2014","2014","3050","FAO TIER 1","ha","243200","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2014","2014","3050","FAO TIER 1","kt","68.096","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2015","2015","3050","FAO TIER 1","kg","16509028.6477","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","0.3178","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","0.2594","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","0.0584","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2015","2015","3050","FAO TIER 1","t","127924.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","0.009","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","0.3454","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2015","2015","3050","FAO TIER 1","ha","232590","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2015","2015","3050","FAO TIER 1","kt","65.1252","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2016","2016","3050","FAO TIER 1","kg","14848642.7362","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","0.2858","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","0.2333","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","0.0525","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2016","2016","3050","FAO TIER 1","t","114257","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","0.3085","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2016","2016","3050","FAO TIER 1","ha","207740","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2016","2016","3050","FAO TIER 1","kt","58.1672","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2017","2017","3050","FAO TIER 1","kg","14185573.0247","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","0.2731","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","0.2229","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","0.0502","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2017","2017","3050","FAO TIER 1","t","112255","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","0.0079","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","0.3031","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2017","2017","3050","FAO TIER 1","ha","204100","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2017","2017","3050","FAO TIER 1","kt","57.148","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2018","2018","3050","FAO TIER 1","kg","14379154.2412","E","Estimated value",""
